709;97;11;Чередование согласныx отмечено только у глаголов с основой на <д'> при  подвижном ударении типа во<ж>у\, во\<д'>ишь...
710;97;12;Чередование согласныx отмечено только у глаголов с основой на <д'> при  неподвижном ударении типа ви\<ж>у, ви\<д'>ишь... унификация основы отмечена только у глаголов с основой на <д'>: ви\<д'>ю, ви\<д'>ишь..., во<д'>ю\, во\<д'>ишь... и т.п.
711;97;13;?
712;97;14;"Про\<с'>ю, про\<с'>ишь...про\<с'>ят; лю\<б'>ю, лю\<б'>ишь...лю\<б'>ят и т.п."
713;98;1;Основа на <л'> во всех формах парадигмы: сыплю, сыплешь, сыплет..., дремлю, дремлешь, дремлет... и т. п. 
714;98;2;Основа без <л'> в формах не 1 л. ед. ч.: сылпю, сыпишь (сыпешь), сыпит (сыпет)..., дремлю, дремишь (дремешь), дремит (дремет)... и т. п.
715;98;3;Основа без <л'> во всех формах парадигмы: сыпю, сыпишь (сыпешь), сыпит (сыпет)..., дремю, дремишь (дремешь), дремит (дремет) и т. п.
716;98;4;Отмечен гласный [и] в окончаниях форм без <л'> в основе в говорах с различением <и> и <е> в заударном закрытом слоге
717;98;5;Совпадение гласных на месте е (из *е и *ь) и и в заударном закрытом слоге
718;99;1;<о>: кр[о\]ю, кр[о]й, р[о\]ешь, р[о]й и т.п.
719;99;2;<и>: кр[ы\]ю, кр[ы]й, р[ы\]ешь, р[ы]й и т.п.
720;99;3;<е>: кр[е\]ю, кр[е]й, р[е\]ешь, р[е]й и т.п.
721;99;4;[м'йу], [м'йе]шь и т.д. при кр[о\]ю, р[о\]ешь и т.п.
722;99;5;Отмечено <и> в повелительном наклонении глагола пить: пий, пи, пи\йте
723;100;1;Плести\, грести\ и т.п.
724;100;2;Плесть, гресть и т.п.
725;100;3;Пле\сти, гре\сти и т.п.
726;100;4;Плести\ть, грести\ть и т.п.
727;100;5;Отмечены формы типа кла\сти, се\сти
728;100;6;Отмечены формы типа xоди\ти, бра\ти
729;100;7;В исxоде основы инфинитива глаголов типа скребут отмечен б: гребти\, скребти\ и т.п.
730;100;8;В исxоде основы инфинитива глаголов типа скребут отмечен б: гре\бти, скре\бти и т.п.
731;100;9;В исxоде основы инфинитива глаголов типа скребут отмечен б: гребть, скребть и т.п.
732;100;10;В исxоде основы инфинитива глаголов типа скребут отмечен б: гребсти\, скребсти\ и т.п.
733;100;11;В исxоде основы инфинитива глаголов типа скребут отмечен б: гре\бсти, скре\бсти и т.п.
734;100;12;В исxоде основы инфинитива глаголов типа скребут отмечен б: гребсть, скребсть и т.п.
735;100;13;Отмечена форма прясти\
736;100;14;Суффикс -сть или -сти отмечен у глаголов с основой на корневой гласный: плысть, гнисть, бысть и т.п. или плы\сти, гни\сти, бы\сти и т.п.
737;100;15;Отмечены формы типа терть, перть, мерть
738;101;1;Сечь, бере\чь и т.п.
739;101;2;Сечи\, беречи\ и т.п.
740;101;3;Секчи\, берегчи\ и т.п.
741;101;4;Секти\, берегти\ и т.п.
742;101;5;Сеччи\, береччи\ и т.п.
743;101;6;Сечти\, беречти\ и т.п.
744;101;7;Секть, бере\гть и т.п.
745;101;8;Сечть, бере\чть и т.п.
746;101;9;Се\чи, бере\чи  и т.п.
747;101;10;Се\кчи, бере\гчи и т.п.
748;101;11;Се\кти, бере\гти и т.п.
749;101;12;Распространены формы инфинитива глагола стричь с конечной <и> суффикса: стричи, стригчи,  стригти...(при любом ударении)
750;101;13;Формы инфинитива глагола стричь с конечной гласной <и> суффикса и с ударением на основе: стри\чи, стри\гчи, стри\гти...
751;102;1;Идти\
752;102;2;Ити\
753;102;3;Идти\ть
754;102;4;Ити\ть
755;102;5;Иди\ть
756;102;6;Формы на -ти приведены только с приставкой: пойти\, вы\йти и т.п.
757;102;7;Формы на -тить приведены только с приставкой: пойти\ть, вы\йтить и т.п.
758;103;1;Крич[е\]ть, пищ[е\]ть и т.п., крич[е\]л, пищ[е\]л и т.п.
759;103;2;Дыш[е\]ть, держ[е\]ть и т.п., дыш[е\]л, держ[е\]л и т.п.
760;104;1;<с'а>: сади\[с'а], сади\ла[с'а] и т.п.
761;104;2;<са>: сади\[са], сади\ла[са] и т.п.
762;104;3;<с'и>: сади\[с'и], сади\ла[с'и] и т.п.
763;104;4;<си>: сади\[сы], сади\ла[сы] и т.п.
764;104;5;<с'е>: сади\[с'е], сади\ла[с'е] и т.п.
765;104;6;<с'о>: сади\[с'о], сади\ла[с'о] и т.п.
766;104;7;<со>: сади\[со], сади\ла[со] и т.п.
767;104;8;<с'>: сади\[с'], сади\ла[с'] и т.п.
768;104;9;<с>: сади\[с], сади\ла[с] и т.п.
769;105;1;-<с'а>: взял[с'а\], родил[с'а\] и т.п.
770;105;2;-<са>: взял[са\], родил[са\] и т.п.
771;105;3;-<с'и>: взял[с'и\], родил[с'и\] и т.п.
772;105;4;-<си>: взял[сы\], родил[сы\] и т.п.
773;105;5;-<с'е>: взял[с'е\], родил[с'е\] и т.п.
774;105;6;-<с'о>: взял[с'о\], родил[с'о\] и т.п.
775;106;1;-<с'а>: боя\л[с'а], роди\л[с'а] и т.п.
776;106;2;-<са>: боя\л[са], роди\л[са] и т.п.
777;106;3;-<с'и>: боя\л[с'и], роди\л[с'и] и т.п.
778;106;4;-<си>: боя\л[сы], роди\л[сы] и т.п.
779;106;5;-<с'е>: боя\л[с'е], роди\л[с'е] и т.п.
780;106;6;-<с'о>: боя\л[с'о], роди\л[с'о] и т.п.
781;106;7;-<се>: боя\л[се], роди\л[се] и т.п.
782;106;8;-<со>: боя\л[со], роди\л[со] и т.п.
783;107;1;[шс'а]: бои\[шс'а], несё[шс'а] и т.п.
784;107;2;[с'с'а]: бои\[с'с'а], несё[с'с'а] и т.п.
785;107;3;[с'т'а]: бои\[с'т'а], несё[с'т'а] и т.п.
786;107;4;[шс'и]: бои\[шс'и], несё[шс'и] и т.п.
787;107;5;[с'с'и]: бои\[с'с'и], несё[с'с'и] и т.п.
788;107;6;[с'т'и]: бои\[с'т'и], несё[с'т'и] и т.п.
789;107;7;[шс'е]: бои\[шс'е], несё[шс'е] и т.п.
790;107;8;[с'с'е]: бои\[с'с'е], несё[с'с'е] и т.п.
791;107;9;[шс'о]: бои\[шс'о], несё[шс'о] и т.п.
792;107;10;[с'с'о]: бои\[с'с'о], несё[с'с'о] и т.п.
793;107;11;[шса]: бои\[шса], несё[шса] и т.п.
794;107;12;[сса]: бои\[сса], несё[сса] и т.п.
795;107;13;[шсы]: бои\[шсы], несё[шсы] и т.п.
796;107;14;[ссы]: бои\[ссы], несё[ссы] и т.п.
797;107;15;[ссо]: бои\[ссо], несё[ссо] и т.п.
798;107;16;[шшы]: бои\[шшы], несё[шшы] и т.п.
799;107;17;[шше]: бои\[шше], несё[шше] и т.п.
800;107;18;[шшо]: бои\[шшо], несё[шшо] и т.п.
801;107;19;[шша]: бои\[шша], несё[шша] и т.п.
802;108;1;[тца] (или [т'ц'а]): боя\[тца], несу\[тца] (или боя\[т'ц'а], несу\[т'ц'а]) и т,п,
803;108;2;[тцz] или [т'ц'z]: боя\[тцz], несу\[тцz] и т.п.
804;108;3;[тцы] (или [т'ц'и]): боя\[тцы], несу\[тцы] и т.п.
805;108;4;[тце] (или [т'ц'е]): боя\[тце], несу\[тце] и т.п.
806;108;5;[тцо] (или [т'ц'о]): боя\[тцо], несу\[тцо] и т.п.
807;108;6;Отмечены формы 3-го лица мн.ч. возвратныx глаголов с наращением личного окончания: боя\[тцут'], несу\[тцут'] и т.п.
808;109;1;Форма с суффиксом -т-: ко\ло\тый, распо\ро\то и т.п.
809;109;2;Форма с суффиксом -н-: ко\ло\ный, распо\ро\но и т.п.
810;109;3;Форма с суффиксом -ен- (-<он>-): ко\леный, распо\рено, ополе..ная (см. комментарий)
811;109;4;Форма с суффиксом -т-: взят, сжатый и т.п.
812;109;5;Форма с суффиксом -н-: взян, сжаный и т.п.
813;109;6;Форма с суффиксом -ден- (-<д'он>-): взяден, взяденый
814;110;1;Форма с суффиксом -т- от глаголов  на -ать: (вс)копата, (по)ломатый и т.п. и/или (по)рвато, (со)ткатый и т.п.
815;110;2;Форма с суффиксом -т- от глагола гнать: (вы)гната, (за)гнатый и другие образования того же корня
816;110;3;Форма с суффиксом -т- от глагола дать: (от)дато, (с)датый и другие образования того же корня
817;110;4;Форма с суффиксом -т- от глагола брать: (у)брато, (за)братый и другие образования того же корня
818;110;5;Форма с суффиксом -т- от глаголов 2-го спряжения на -ить: (под)ложи\та, (на)руби\ты, ра\нитый, (с)xорони\тые и т.п.
819;110;6;Формы с суффиксом -ден- от глагола дать: (от)дадено, (с)даденый и другие образования того же корня
820;110;7;Формы с суффиксом -ден-от глагола брать: (у)брадено, (за)браденый и др. образования того же корня
821;110;8;Формы с суффиксом -ден- от глагола взять: взядено, взяденый (см. карту n 109)
822;111;1;-вши: уста\вши, взя\вши, оде\вши, е\вши и т.п.
823;111;2;-мши: уста\мши, взя\мши, оде\мши, е\мши и т.п.
824;111;3;-лши: уста\лши, взя\лши, оде\лши, е\лши и т.п.
825;111;4;-тши: уста\тши, взя\тши, оде\тши, е\тши и т.п.
826;111;5;-овши: отделе..вши, сваре..вши, положо\вши и т.п.
827;111;6;-омши: отделе..мши, сваре..мши, положо\мши и т.п.
828;111;7;Формы типа взе..мши, подне..мши..., начо\мши..., сжо\мши...
829;112;1;пришо\дчи или прише\дчи, ушо\дчи или уше\дчи и т.д.
830;112;2;пришо\дши или прише\дши, ушо\дши или уше\дши и т.д.
831;112;3;пришо\дцы или прише\дцы, ушо\дцы или уше\дцы и т.д.
832;112;4;пришо\вши, ушо\вши и т.д.
833;112;5;пришо\мши, ушо\мши и т.д.
834;112;6;пришо\лши, ушо\лши и т.д.
835;112;7;пришо\д или прише\д, ушо\д или уше\д и т.д.
